number,subject,light,location,time,exif,original_path,expert0_path,expert1_path,expert2_path,expert3_path,expert4_path
0077,nature,sun or sky,outdoors,day,Canon EOS 5D F/20.0 1/320 ISO800 12.7MP,/home/iacv3_1/fivek/original/76.png,/home/iacv3_1/fivek/expert0/76.png,/home/iacv3_1/fivek/expert1/76.png,/home/iacv3_1/fivek/expert2/76.png,/home/iacv3_1/fivek/expert3/76.png,/home/iacv3_1/fivek/expert4/76.png
0078,unknown,mixed,unknown,unknown,Canon EOS 40D F/4.5 1/0 ISO320 10.1MP,/home/iacv3_1/fivek/original/77.png,/home/iacv3_1/fivek/expert0/77.png,/home/iacv3_1/fivek/expert1/77.png,/home/iacv3_1/fivek/expert2/77.png,/home/iacv3_1/fivek/expert3/77.png,/home/iacv3_1/fivek/expert4/77.png
0079,animal(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/1000 ISO100 12.2MP,/home/iacv3_1/fivek/original/78.png,/home/iacv3_1/fivek/expert0/78.png,/home/iacv3_1/fivek/expert1/78.png,/home/iacv3_1/fivek/expert2/78.png,/home/iacv3_1/fivek/expert3/78.png,/home/iacv3_1/fivek/expert4/78.png
0080,man-made object,artificial,indoors,unknown,Canon PowerShot G10 F/3.5 1/60 ISO400 14.6MP,/home/iacv3_1/fivek/original/79.png,/home/iacv3_1/fivek/expert0/79.png,/home/iacv3_1/fivek/expert1/79.png,/home/iacv3_1/fivek/expert2/79.png,/home/iacv3_1/fivek/expert3/79.png,/home/iacv3_1/fivek/expert4/79.png
0081,person(s),sun or sky,outdoors,day,Canon EOS 40D F/4.0 1/250 ISO100 10.1MP,/home/iacv3_1/fivek/original/80.png,/home/iacv3_1/fivek/expert0/80.png,/home/iacv3_1/fivek/expert1/80.png,/home/iacv3_1/fivek/expert2/80.png,/home/iacv3_1/fivek/expert3/80.png,/home/iacv3_1/fivek/expert4/80.png
0082,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/800 ISO100 12.2MP,/home/iacv3_1/fivek/original/81.png,/home/iacv3_1/fivek/expert0/81.png,/home/iacv3_1/fivek/expert1/81.png,/home/iacv3_1/fivek/expert2/81.png,/home/iacv3_1/fivek/expert3/81.png,/home/iacv3_1/fivek/expert4/81.png
0083,man-made object,sun or sky,indoors,day,Canon EOS 5D F/10.0 1/200 ISO200 12.7MP,/home/iacv3_1/fivek/original/82.png,/home/iacv3_1/fivek/expert0/82.png,/home/iacv3_1/fivek/expert1/82.png,/home/iacv3_1/fivek/expert2/82.png,/home/iacv3_1/fivek/expert3/82.png,/home/iacv3_1/fivek/expert4/82.png
0084,person(s),sun or sky,indoors,day,Canon EOS 5D F/2.0 1/60 ISO640 12.7MP,/home/iacv3_1/fivek/original/83.png,/home/iacv3_1/fivek/expert0/83.png,/home/iacv3_1/fivek/expert1/83.png,/home/iacv3_1/fivek/expert2/83.png,/home/iacv3_1/fivek/expert3/83.png,/home/iacv3_1/fivek/expert4/83.png
0085,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/8.0 1/250 ISO100 8.2MP,/home/iacv3_1/fivek/original/84.png,/home/iacv3_1/fivek/expert0/84.png,/home/iacv3_1/fivek/expert1/84.png,/home/iacv3_1/fivek/expert2/84.png,/home/iacv3_1/fivek/expert3/84.png,/home/iacv3_1/fivek/expert4/84.png
0086,person(s),artificial,indoors,day,Canon EOS DIGITAL REBEL F/4.5 1/60 ISO400 6.3MP,/home/iacv3_1/fivek/original/85.png,/home/iacv3_1/fivek/expert0/85.png,/home/iacv3_1/fivek/expert1/85.png,/home/iacv3_1/fivek/expert2/85.png,/home/iacv3_1/fivek/expert3/85.png,/home/iacv3_1/fivek/expert4/85.png
0087,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/9.0 1/100 ISO100 8.2MP,/home/iacv3_1/fivek/original/86.png,/home/iacv3_1/fivek/expert0/86.png,/home/iacv3_1/fivek/expert1/86.png,/home/iacv3_1/fivek/expert2/86.png,/home/iacv3_1/fivek/expert3/86.png,/home/iacv3_1/fivek/expert4/86.png
0088,nature,mixed,unknown,unknown,NIKON D700 50mm F/5.0 1/100 ISO1250 12.1MP,/home/iacv3_1/fivek/original/87.png,/home/iacv3_1/fivek/expert0/87.png,/home/iacv3_1/fivek/expert1/87.png,/home/iacv3_1/fivek/expert2/87.png,/home/iacv3_1/fivek/expert3/87.png,/home/iacv3_1/fivek/expert4/87.png
0089,man-made object,sun or sky,outdoors,day,Canon EOS 30D F/7.1 1/125 ISO100 8.2MP,/home/iacv3_1/fivek/original/88.png,/home/iacv3_1/fivek/expert0/88.png,/home/iacv3_1/fivek/expert1/88.png,/home/iacv3_1/fivek/expert2/88.png,/home/iacv3_1/fivek/expert3/88.png,/home/iacv3_1/fivek/expert4/88.png
0090,animal(s),sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/4.0 1/200 ISO100 16.6MP,/home/iacv3_1/fivek/original/89.png,/home/iacv3_1/fivek/expert0/89.png,/home/iacv3_1/fivek/expert1/89.png,/home/iacv3_1/fivek/expert2/89.png,/home/iacv3_1/fivek/expert3/89.png,/home/iacv3_1/fivek/expert4/89.png
0091,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/22.0 1/200 ISO400 12.7MP,/home/iacv3_1/fivek/original/90.png,/home/iacv3_1/fivek/expert0/90.png,/home/iacv3_1/fivek/expert1/90.png,/home/iacv3_1/fivek/expert2/90.png,/home/iacv3_1/fivek/expert3/90.png,/home/iacv3_1/fivek/expert4/90.png
0092,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/5.6 1/80 ISO200 12.7MP,/home/iacv3_1/fivek/original/91.png,/home/iacv3_1/fivek/expert0/91.png,/home/iacv3_1/fivek/expert1/91.png,/home/iacv3_1/fivek/expert2/91.png,/home/iacv3_1/fivek/expert3/91.png,/home/iacv3_1/fivek/expert4/91.png
0093,person(s),sun or sky,outdoors,day,Canon EOS 5D F/18.0 1/80 ISO400 12.7MP,/home/iacv3_1/fivek/original/92.png,/home/iacv3_1/fivek/expert0/92.png,/home/iacv3_1/fivek/expert1/92.png,/home/iacv3_1/fivek/expert2/92.png,/home/iacv3_1/fivek/expert3/92.png,/home/iacv3_1/fivek/expert4/92.png
0094,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/10.0 1/200 ISO400 6.3MP,/home/iacv3_1/fivek/original/93.png,/home/iacv3_1/fivek/expert0/93.png,/home/iacv3_1/fivek/expert1/93.png,/home/iacv3_1/fivek/expert2/93.png,/home/iacv3_1/fivek/expert3/93.png,/home/iacv3_1/fivek/expert4/93.png
0095,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/5.0 1/1 ISO400 8.2MP,/home/iacv3_1/fivek/original/94.png,/home/iacv3_1/fivek/expert0/94.png,/home/iacv3_1/fivek/expert1/94.png,/home/iacv3_1/fivek/expert2/94.png,/home/iacv3_1/fivek/expert3/94.png,/home/iacv3_1/fivek/expert4/94.png
0096,unknown,mixed,unknown,unknown,NIKON D700 50mm F/3.5 1/60 ISO250 12.1MP,/home/iacv3_1/fivek/original/95.png,/home/iacv3_1/fivek/expert0/95.png,/home/iacv3_1/fivek/expert1/95.png,/home/iacv3_1/fivek/expert2/95.png,/home/iacv3_1/fivek/expert3/95.png,/home/iacv3_1/fivek/expert4/95.png
0097,nature,sun or sky,outdoors,day,Canon EOS-1D Mark II F/16.0 1/80 ISO400 8.2MP,/home/iacv3_1/fivek/original/96.png,/home/iacv3_1/fivek/expert0/96.png,/home/iacv3_1/fivek/expert1/96.png,/home/iacv3_1/fivek/expert2/96.png,/home/iacv3_1/fivek/expert3/96.png,/home/iacv3_1/fivek/expert4/96.png
0098,unknown,mixed,unknown,unknown,Canon EOS 20D 1/200 ISO100 8.2MP,/home/iacv3_1/fivek/original/97.png,/home/iacv3_1/fivek/expert0/97.png,/home/iacv3_1/fivek/expert1/97.png,/home/iacv3_1/fivek/expert2/97.png,/home/iacv3_1/fivek/expert3/97.png,/home/iacv3_1/fivek/expert4/97.png
0099,man-made object,sun or sky,outdoors,day,NIKON D100 52mm F/6.3 1/160 ISO200 6.0MP,/home/iacv3_1/fivek/original/98.png,/home/iacv3_1/fivek/expert0/98.png,/home/iacv3_1/fivek/expert1/98.png,/home/iacv3_1/fivek/expert2/98.png,/home/iacv3_1/fivek/expert3/98.png,/home/iacv3_1/fivek/expert4/98.png
0100,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XTi F/5.6 1/160 ISO200 10.1MP,/home/iacv3_1/fivek/original/99.png,/home/iacv3_1/fivek/expert0/99.png,/home/iacv3_1/fivek/expert1/99.png,/home/iacv3_1/fivek/expert2/99.png,/home/iacv3_1/fivek/expert3/99.png,/home/iacv3_1/fivek/expert4/99.png
0101,man-made object,sun or sky,outdoors,day,Canon EOS 40D F/11.0 1/125 ISO100 10.1MP,/home/iacv3_1/fivek/original/100.png,/home/iacv3_1/fivek/expert0/100.png,/home/iacv3_1/fivek/expert1/100.png,/home/iacv3_1/fivek/expert2/100.png,/home/iacv3_1/fivek/expert3/100.png,/home/iacv3_1/fivek/expert4/100.png
0102,man-made object,artificial,indoors,unknown,Canon EOS DIGITAL REBEL XSi F/16.0 1/0 ISO200 12.2MP,/home/iacv3_1/fivek/original/101.png,/home/iacv3_1/fivek/expert0/101.png,/home/iacv3_1/fivek/expert1/101.png,/home/iacv3_1/fivek/expert2/101.png,/home/iacv3_1/fivek/expert3/101.png,/home/iacv3_1/fivek/expert4/101.png
0103,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/14.0 1/125 ISO400 12.7MP,/home/iacv3_1/fivek/original/102.png,/home/iacv3_1/fivek/expert0/102.png,/home/iacv3_1/fivek/expert1/102.png,/home/iacv3_1/fivek/expert2/102.png,/home/iacv3_1/fivek/expert3/102.png,/home/iacv3_1/fivek/expert4/102.png
0104,person(s),artificial,outdoors,night,Canon EOS 5D F/2.2 1/200 ISO1600 12.7MP,/home/iacv3_1/fivek/original/103.png,/home/iacv3_1/fivek/expert0/103.png,/home/iacv3_1/fivek/expert1/103.png,/home/iacv3_1/fivek/expert2/103.png,/home/iacv3_1/fivek/expert3/103.png,/home/iacv3_1/fivek/expert4/103.png
0105,man-made object,sun or sky,indoors,day,Canon EOS 20D F/8.0 1/640 ISO400 8.2MP,/home/iacv3_1/fivek/original/104.png,/home/iacv3_1/fivek/expert0/104.png,/home/iacv3_1/fivek/expert1/104.png,/home/iacv3_1/fivek/expert2/104.png,/home/iacv3_1/fivek/expert3/104.png,/home/iacv3_1/fivek/expert4/104.png
0106,abstract,artificial,unknown,unknown,Canon EOS 40D F/5.6 1/2 ISO200 10.1MP,/home/iacv3_1/fivek/original/105.png,/home/iacv3_1/fivek/expert0/105.png,/home/iacv3_1/fivek/expert1/105.png,/home/iacv3_1/fivek/expert2/105.png,/home/iacv3_1/fivek/expert3/105.png,/home/iacv3_1/fivek/expert4/105.png
0107,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/400 ISO200 12.2MP,/home/iacv3_1/fivek/original/106.png,/home/iacv3_1/fivek/expert0/106.png,/home/iacv3_1/fivek/expert1/106.png,/home/iacv3_1/fivek/expert2/106.png,/home/iacv3_1/fivek/expert3/106.png,/home/iacv3_1/fivek/expert4/106.png
0108,man-made object,artificial,indoors,unknown,Canon EOS 20D F/2.8 1/30 ISO800 8.2MP,/home/iacv3_1/fivek/original/107.png,/home/iacv3_1/fivek/expert0/107.png,/home/iacv3_1/fivek/expert1/107.png,/home/iacv3_1/fivek/expert2/107.png,/home/iacv3_1/fivek/expert3/107.png,/home/iacv3_1/fivek/expert4/107.png
0109,person(s),artificial,indoors,unknown,NIKON D70s 51mm F/4.5 1/125 ISO720 6.0MP,/home/iacv3_1/fivek/original/108.png,/home/iacv3_1/fivek/expert0/108.png,/home/iacv3_1/fivek/expert1/108.png,/home/iacv3_1/fivek/expert2/108.png,/home/iacv3_1/fivek/expert3/108.png,/home/iacv3_1/fivek/expert4/108.png
0110,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/100 ISO200 12.2MP,/home/iacv3_1/fivek/original/109.png,/home/iacv3_1/fivek/expert0/109.png,/home/iacv3_1/fivek/expert1/109.png,/home/iacv3_1/fivek/expert2/109.png,/home/iacv3_1/fivek/expert3/109.png,/home/iacv3_1/fivek/expert4/109.png
0111,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/200 ISO200 12.2MP,/home/iacv3_1/fivek/original/110.png,/home/iacv3_1/fivek/expert0/110.png,/home/iacv3_1/fivek/expert1/110.png,/home/iacv3_1/fivek/expert2/110.png,/home/iacv3_1/fivek/expert3/110.png,/home/iacv3_1/fivek/expert4/110.png
0112,man-made object,artificial,unknown,unknown,Canon EOS 40D F/5.6 1/500 ISO100 10.1MP,/home/iacv3_1/fivek/original/111.png,/home/iacv3_1/fivek/expert0/111.png,/home/iacv3_1/fivek/expert1/111.png,/home/iacv3_1/fivek/expert2/111.png,/home/iacv3_1/fivek/expert3/111.png,/home/iacv3_1/fivek/expert4/111.png
0113,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/9.0 1/160 ISO200 12.2MP,/home/iacv3_1/fivek/original/112.png,/home/iacv3_1/fivek/expert0/112.png,/home/iacv3_1/fivek/expert1/112.png,/home/iacv3_1/fivek/expert2/112.png,/home/iacv3_1/fivek/expert3/112.png,/home/iacv3_1/fivek/expert4/112.png
0114,person(s),sun or sky,outdoors,day,NIKON D100 105mm F/10.0 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/113.png,/home/iacv3_1/fivek/expert0/113.png,/home/iacv3_1/fivek/expert1/113.png,/home/iacv3_1/fivek/expert2/113.png,/home/iacv3_1/fivek/expert3/113.png,/home/iacv3_1/fivek/expert4/113.png
0115,nature,sun or sky,outdoors,day,NIKON D70s 75mm F/9.5 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/114.png,/home/iacv3_1/fivek/expert0/114.png,/home/iacv3_1/fivek/expert1/114.png,/home/iacv3_1/fivek/expert2/114.png,/home/iacv3_1/fivek/expert3/114.png,/home/iacv3_1/fivek/expert4/114.png
0116,person(s),sun or sky,outdoors,day,Canon PowerShot G9 F/4.8 1/60 ISO200 12.0MP,/home/iacv3_1/fivek/original/115.png,/home/iacv3_1/fivek/expert0/115.png,/home/iacv3_1/fivek/expert1/115.png,/home/iacv3_1/fivek/expert2/115.png,/home/iacv3_1/fivek/expert3/115.png,/home/iacv3_1/fivek/expert4/115.png
0117,man-made object,mixed,unknown,unknown,NIKON D40X 67mm F/4.0 1/60 ISO800 10.0MP,/home/iacv3_1/fivek/original/116.png,/home/iacv3_1/fivek/expert0/116.png,/home/iacv3_1/fivek/expert1/116.png,/home/iacv3_1/fivek/expert2/116.png,/home/iacv3_1/fivek/expert3/116.png,/home/iacv3_1/fivek/expert4/116.png
0118,nature,sun or sky,outdoors,day,Canon EOS 5D F/22.0 1/0 ISO100 12.7MP,/home/iacv3_1/fivek/original/117.png,/home/iacv3_1/fivek/expert0/117.png,/home/iacv3_1/fivek/expert1/117.png,/home/iacv3_1/fivek/expert2/117.png,/home/iacv3_1/fivek/expert3/117.png,/home/iacv3_1/fivek/expert4/117.png
0119,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/8.0 1/250 ISO100 8.2MP,/home/iacv3_1/fivek/original/118.png,/home/iacv3_1/fivek/expert0/118.png,/home/iacv3_1/fivek/expert1/118.png,/home/iacv3_1/fivek/expert2/118.png,/home/iacv3_1/fivek/expert3/118.png,/home/iacv3_1/fivek/expert4/118.png
0120,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/8.0 1/1000 ISO400 8.2MP,/home/iacv3_1/fivek/original/119.png,/home/iacv3_1/fivek/expert0/119.png,/home/iacv3_1/fivek/expert1/119.png,/home/iacv3_1/fivek/expert2/119.png,/home/iacv3_1/fivek/expert3/119.png,/home/iacv3_1/fivek/expert4/119.png
0121,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/5.0 1/125 ISO200 12.7MP,/home/iacv3_1/fivek/original/120.png,/home/iacv3_1/fivek/expert0/120.png,/home/iacv3_1/fivek/expert1/120.png,/home/iacv3_1/fivek/expert2/120.png,/home/iacv3_1/fivek/expert3/120.png,/home/iacv3_1/fivek/expert4/120.png
0122,nature,sun or sky,outdoors,day,Canon EOS 40D F/8.0 1/320 ISO100 10.1MP,/home/iacv3_1/fivek/original/121.png,/home/iacv3_1/fivek/expert0/121.png,/home/iacv3_1/fivek/expert1/121.png,/home/iacv3_1/fivek/expert2/121.png,/home/iacv3_1/fivek/expert3/121.png,/home/iacv3_1/fivek/expert4/121.png
0123,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/20.0 1/1000 ISO1600 8.2MP,/home/iacv3_1/fivek/original/122.png,/home/iacv3_1/fivek/expert0/122.png,/home/iacv3_1/fivek/expert1/122.png,/home/iacv3_1/fivek/expert2/122.png,/home/iacv3_1/fivek/expert3/122.png,/home/iacv3_1/fivek/expert4/122.png
0124,man-made object,mixed,indoors,day,NIKON D70 36mm F/2.8 1/6 ISO200 6.0MP,/home/iacv3_1/fivek/original/123.png,/home/iacv3_1/fivek/expert0/123.png,/home/iacv3_1/fivek/expert1/123.png,/home/iacv3_1/fivek/expert2/123.png,/home/iacv3_1/fivek/expert3/123.png,/home/iacv3_1/fivek/expert4/123.png
0125,person(s),artificial,indoors,unknown,NIKON D70 27mm F/4.0 1/3 ISO200 6.0MP,/home/iacv3_1/fivek/original/124.png,/home/iacv3_1/fivek/expert0/124.png,/home/iacv3_1/fivek/expert1/124.png,/home/iacv3_1/fivek/expert2/124.png,/home/iacv3_1/fivek/expert3/124.png,/home/iacv3_1/fivek/expert4/124.png
0126,person(s),sun or sky,outdoors,day,NIKON D70s 75mm F/4.0 1/125 ISO220 6.0MP,/home/iacv3_1/fivek/original/125.png,/home/iacv3_1/fivek/expert0/125.png,/home/iacv3_1/fivek/expert1/125.png,/home/iacv3_1/fivek/expert2/125.png,/home/iacv3_1/fivek/expert3/125.png,/home/iacv3_1/fivek/expert4/125.png
0127,man-made object,sun or sky,outdoors,day,NIKON D100 37mm F/9.0 1/320 ISO200 6.0MP,/home/iacv3_1/fivek/original/126.png,/home/iacv3_1/fivek/expert0/126.png,/home/iacv3_1/fivek/expert1/126.png,/home/iacv3_1/fivek/expert2/126.png,/home/iacv3_1/fivek/expert3/126.png,/home/iacv3_1/fivek/expert4/126.png
0128,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/4.0 1/200 ISO100 12.2MP,/home/iacv3_1/fivek/original/127.png,/home/iacv3_1/fivek/expert0/127.png,/home/iacv3_1/fivek/expert1/127.png,/home/iacv3_1/fivek/expert2/127.png,/home/iacv3_1/fivek/expert3/127.png,/home/iacv3_1/fivek/expert4/127.png
0129,man-made object,sun or sky,outdoors,day,Canon PowerShot G9 F/8.0 1/40 ISO100 12.0MP,/home/iacv3_1/fivek/original/128.png,/home/iacv3_1/fivek/expert0/128.png,/home/iacv3_1/fivek/expert1/128.png,/home/iacv3_1/fivek/expert2/128.png,/home/iacv3_1/fivek/expert3/128.png,/home/iacv3_1/fivek/expert4/128.png
0130,man-made object,sun or sky,outdoors,day,Canon PowerShot G9 F/4.0 1/200 ISO100 12.0MP,/home/iacv3_1/fivek/original/129.png,/home/iacv3_1/fivek/expert0/129.png,/home/iacv3_1/fivek/expert1/129.png,/home/iacv3_1/fivek/expert2/129.png,/home/iacv3_1/fivek/expert3/129.png,/home/iacv3_1/fivek/expert4/129.png
0131,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/9.0 1/640 ISO250 8.2MP,/home/iacv3_1/fivek/original/130.png,/home/iacv3_1/fivek/expert0/130.png,/home/iacv3_1/fivek/expert1/130.png,/home/iacv3_1/fivek/expert2/130.png,/home/iacv3_1/fivek/expert3/130.png,/home/iacv3_1/fivek/expert4/130.png
0132,man-made object,sun or sky,outdoors,unknown,NIKON D300 157mm F/5.6 1/125 ISO400 12.2MP,/home/iacv3_1/fivek/original/131.png,/home/iacv3_1/fivek/expert0/131.png,/home/iacv3_1/fivek/expert1/131.png,/home/iacv3_1/fivek/expert2/131.png,/home/iacv3_1/fivek/expert3/131.png,/home/iacv3_1/fivek/expert4/131.png
0133,person(s),sun or sky,indoors,day,Canon EOS-1D Mark II F/2.8 1/50 ISO640 8.2MP,/home/iacv3_1/fivek/original/132.png,/home/iacv3_1/fivek/expert0/132.png,/home/iacv3_1/fivek/expert1/132.png,/home/iacv3_1/fivek/expert2/132.png,/home/iacv3_1/fivek/expert3/132.png,/home/iacv3_1/fivek/expert4/132.png
0134,man-made object,artificial,indoors,unknown,Canon EOS-1Ds Mark II F/3.5 1/10 ISO200 16.6MP,/home/iacv3_1/fivek/original/133.png,/home/iacv3_1/fivek/expert0/133.png,/home/iacv3_1/fivek/expert1/133.png,/home/iacv3_1/fivek/expert2/133.png,/home/iacv3_1/fivek/expert3/133.png,/home/iacv3_1/fivek/expert4/133.png
0135,man-made object,artificial,indoors,day,Canon EOS DIGITAL REBEL XSi F/5.0 1/4 ISO100 12.2MP,/home/iacv3_1/fivek/original/134.png,/home/iacv3_1/fivek/expert0/134.png,/home/iacv3_1/fivek/expert1/134.png,/home/iacv3_1/fivek/expert2/134.png,/home/iacv3_1/fivek/expert3/134.png,/home/iacv3_1/fivek/expert4/134.png
0136,person(s),sun or sky,outdoors,day,Canon EOS 10D F/5.0 1/250 ISO400 6.3MP,/home/iacv3_1/fivek/original/135.png,/home/iacv3_1/fivek/expert0/135.png,/home/iacv3_1/fivek/expert1/135.png,/home/iacv3_1/fivek/expert2/135.png,/home/iacv3_1/fivek/expert3/135.png,/home/iacv3_1/fivek/expert4/135.png
0137,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/200 ISO200 12.2MP,/home/iacv3_1/fivek/original/136.png,/home/iacv3_1/fivek/expert0/136.png,/home/iacv3_1/fivek/expert1/136.png,/home/iacv3_1/fivek/expert2/136.png,/home/iacv3_1/fivek/expert3/136.png,/home/iacv3_1/fivek/expert4/136.png
0138,man-made object,sun or sky,outdoors,day,NIKON D700 20mm F/11.0 1/25 ISO400 12.1MP,/home/iacv3_1/fivek/original/137.png,/home/iacv3_1/fivek/expert0/137.png,/home/iacv3_1/fivek/expert1/137.png,/home/iacv3_1/fivek/expert2/137.png,/home/iacv3_1/fivek/expert3/137.png,/home/iacv3_1/fivek/expert4/137.png
0139,person(s),sun or sky,outdoors,day,Canon EOS 20D F/2.0 1/50 ISO400 8.2MP,/home/iacv3_1/fivek/original/138.png,/home/iacv3_1/fivek/expert0/138.png,/home/iacv3_1/fivek/expert1/138.png,/home/iacv3_1/fivek/expert2/138.png,/home/iacv3_1/fivek/expert3/138.png,/home/iacv3_1/fivek/expert4/138.png
0140,man-made object,artificial,indoors,unknown,NIKON D40X 1/200 ISO400 10.0MP,/home/iacv3_1/fivek/original/139.png,/home/iacv3_1/fivek/expert0/139.png,/home/iacv3_1/fivek/expert1/139.png,/home/iacv3_1/fivek/expert2/139.png,/home/iacv3_1/fivek/expert3/139.png,/home/iacv3_1/fivek/expert4/139.png
0141,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/500 ISO200 12.2MP,/home/iacv3_1/fivek/original/140.png,/home/iacv3_1/fivek/expert0/140.png,/home/iacv3_1/fivek/expert1/140.png,/home/iacv3_1/fivek/expert2/140.png,/home/iacv3_1/fivek/expert3/140.png,/home/iacv3_1/fivek/expert4/140.png
0142,man-made object,mixed,indoors,unknown,Canon EOS DIGITAL REBEL XSi F/2.8 1/200 ISO800 12.2MP,/home/iacv3_1/fivek/original/141.png,/home/iacv3_1/fivek/expert0/141.png,/home/iacv3_1/fivek/expert1/141.png,/home/iacv3_1/fivek/expert2/141.png,/home/iacv3_1/fivek/expert3/141.png,/home/iacv3_1/fivek/expert4/141.png
0143,nature,sun or sky,outdoors,day,Canon EOS 40D F/4.5 1/320 ISO100 10.1MP,/home/iacv3_1/fivek/original/142.png,/home/iacv3_1/fivek/expert0/142.png,/home/iacv3_1/fivek/expert1/142.png,/home/iacv3_1/fivek/expert2/142.png,/home/iacv3_1/fivek/expert3/142.png,/home/iacv3_1/fivek/expert4/142.png
0144,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/5.6 1/320 ISO1600 12.7MP,/home/iacv3_1/fivek/original/143.png,/home/iacv3_1/fivek/expert0/143.png,/home/iacv3_1/fivek/expert1/143.png,/home/iacv3_1/fivek/expert2/143.png,/home/iacv3_1/fivek/expert3/143.png,/home/iacv3_1/fivek/expert4/143.png
0145,man-made object,sun or sky,outdoors,day,NIKON D70s 75mm F/1.4 1/8000 ISO1400 6.0MP,/home/iacv3_1/fivek/original/144.png,/home/iacv3_1/fivek/expert0/144.png,/home/iacv3_1/fivek/expert1/144.png,/home/iacv3_1/fivek/expert2/144.png,/home/iacv3_1/fivek/expert3/144.png,/home/iacv3_1/fivek/expert4/144.png
0146,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/16.0 1/30 ISO800 12.7MP,/home/iacv3_1/fivek/original/145.png,/home/iacv3_1/fivek/expert0/145.png,/home/iacv3_1/fivek/expert1/145.png,/home/iacv3_1/fivek/expert2/145.png,/home/iacv3_1/fivek/expert3/145.png,/home/iacv3_1/fivek/expert4/145.png
0147,man-made object,sun or sky,outdoors,day,NIKON D70 93mm F/6.3 1/160 ISO200 6.0MP,/home/iacv3_1/fivek/original/146.png,/home/iacv3_1/fivek/expert0/146.png,/home/iacv3_1/fivek/expert1/146.png,/home/iacv3_1/fivek/expert2/146.png,/home/iacv3_1/fivek/expert3/146.png,/home/iacv3_1/fivek/expert4/146.png
0148,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/5.6 1/80 ISO640 12.7MP,/home/iacv3_1/fivek/original/147.png,/home/iacv3_1/fivek/expert0/147.png,/home/iacv3_1/fivek/expert1/147.png,/home/iacv3_1/fivek/expert2/147.png,/home/iacv3_1/fivek/expert3/147.png,/home/iacv3_1/fivek/expert4/147.png
0149,unknown,mixed,indoors,unknown,NIKON D300 48mm F/5.6 1/45 ISO500 12.2MP,/home/iacv3_1/fivek/original/148.png,/home/iacv3_1/fivek/expert0/148.png,/home/iacv3_1/fivek/expert1/148.png,/home/iacv3_1/fivek/expert2/148.png,/home/iacv3_1/fivek/expert3/148.png,/home/iacv3_1/fivek/expert4/148.png
0150,man-made object,sun or sky,outdoors,day,NIKON D70s 36mm F/4.0 1/1500 ISO250 6.0MP,/home/iacv3_1/fivek/original/149.png,/home/iacv3_1/fivek/expert0/149.png,/home/iacv3_1/fivek/expert1/149.png,/home/iacv3_1/fivek/expert2/149.png,/home/iacv3_1/fivek/expert3/149.png,/home/iacv3_1/fivek/expert4/149.png
0151,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/8.0 1/1000 ISO500 8.2MP,/home/iacv3_1/fivek/original/150.png,/home/iacv3_1/fivek/expert0/150.png,/home/iacv3_1/fivek/expert1/150.png,/home/iacv3_1/fivek/expert2/150.png,/home/iacv3_1/fivek/expert3/150.png,/home/iacv3_1/fivek/expert4/150.png
